ID	Icd1	Icd2	DiagnosisText	Comments	YearStart	YearEnd	DateIn	UserIn	DateOut	UserOut
1840	FB3220		Rhabdomyolysis		2023	9999	13/10/2023	PH		
1841	FB32Y		Sarcopenia		2023	9999	13/10/2023	ET		
1842	FB514Z		Retroperitoneal fibrosis		2023	9999	13/10/2023	PH		
1843	FB80B&XA1673	FB831Z	Osteoporotic neck femur fracture		2023	9999	13/10/2023	PH		
1844	FB830Z		Osteopenia		2023	9999	13/10/2023	PH		
1845	FB831Z		Osteoporosis		2023	9999	13/10/2023	PH		
1846	FB84Y		Chronic osteomyelitis		2023	9999	13/10/2023	PH		
1847	FB84Z		Osteomyelitis		2023	9999	13/10/2023	PH		
1848	FB84Z&XA14W3		Sacral osteomyelitis		2023	9999	09/11/2023	PH		
1849	FB85Z		Paget disease		2023	9999	13/10/2023	PH		
1850	GA01Y		Pyometra		2023	9999	13/10/2023	PH		
1851	GA90		Benign prostate hyperplasia		2023	9999	13/10/2023	PH		
1852	GA90		Benign prostate hypertrophy		2023	9999	13/10/2023	PH		
1853	GA90		Benign prostatic hyperplasia		2023	9999	13/10/2023	PH		
1854	GA90		Benign prostatic hypertrophy		2023	9999	13/10/2023	PH		
1855	GA90		Enlarged prostate		2023	9999	13/10/2023	PH		
1856	GA90		Prostatic enlargement		2023	9999	13/10/2023	PH		
1857	GA90		Prostatic hyperplasia		2023	9999	13/10/2023	PH		
1858	GA90		Prostatic hypertrophy		2023	9999	13/10/2023	PH		
1859	GB072		Scrotal abscess		2023	9999	13/10/2023	PH		
1860	GB40		Glomerulonephritis		2023	9999	13/10/2023	PH		
1861	GB41		Nephrotic syndrome		2023	9999	13/10/2023	PH		
1862	GB51		Acute pyelonephritis		2023	9999	13/10/2023	PH		
1863	GB52		Tubular necrosis		2023	9999	13/10/2023	PH		
1864	GB54		Pyelonephritis		2023	9999	13/10/2023	PH		
1865	GB54		Tubulointerstitial nephritis		2023	9999	13/10/2023	PH		
1866	GB55Z		Chronic pyelonephritis		2023	9999	13/10/2023	PH		
1867	GB564		Hydronephrosis		2023	9999	13/10/2023	PH		
1868	GB564&XK8G		Left hydronephrosis		2023	9999	13/10/2023	PH		
1869	GB564&XK9J		Bilateral hydronephrosis		2023	9999	13/10/2023	PH		
1870	GB56Y		Obstructive nephropathy		2023	9999	13/10/2023	PH		
1871	GB56Z		Obstructive uropathy		2023	9999	13/10/2023	PH		
1872	GB58		Pyonephrosis		2023	9999	13/10/2023	PH		
1873	GB59		Perinephric abscess		2023	9999	28/11/2023	PH		
1874	GB59		Renal abscess		2023	9999	13/10/2023	PH		
1875	GB59&XK8G		Left perinephric abscess		2023	9999	06/12/2023	MN		
1876	GB60Z	GC2Z	Kidney injury on kidney disease		2023	9999	13/10/2023	MF		
1877	GB60Z		Acute kidney disease		2023	9999	13/10/2023	PH		
1878	GB60Z		Acute kidney failure		2023	9999	13/10/2023	PH		
1879	GB60Z		Acute kidney injury		2023	9999	13/10/2023	PH		
1880	GB60Z		Acute kidney injury (non-traumatic)		2023	9999	13/10/2023	PH		
1881	GB60Z		Acute renal failure		2023	9999	13/10/2023	PH		
1882	GB60Z		Acute renal impairment		2023	9999	13/10/2023	PH		
1883	GB60Z		AKI		2023	9999	13/10/2023	PH		
1884	GB611		CKD 2		2023	9999	30/11/2023	PH		
1885	GB612		CKD 3		2023	9999	13/10/2023	PH		
1886	GB612		CKD 3a		2023	9999	13/10/2023	PH		
1887	GB613		CKD 3b		2023	9999	13/10/2023	PH		
1888	GB614		CKD 4		2023	9999	13/10/2023	PH		
1889	GB615		CKD 5		2023	9999	13/10/2023	PH		
1890	GB615		End stage kidney disease		2023	9999	13/10/2023	PH		
1891	GB615		End stage kidney failure		2023	9999	31/10/2023	PH		
1892	GB615		End stage renal disease		2023	9999	13/10/2023	PH		
1893	GB615		End stage renal failure		2023	9999	13/10/2023	PH		
1894	GB61Z	BA00Z	Cardiorenal failure		2023	9999	24/10/2023	ET		
1895	GB61Z		Chronic kidney disease		2023	9999	13/10/2023	PH		
1896	GB61Z		Chronic kidney failure		2023	9999	13/10/2023	PH		
1897	GB61Z		Chronic kidney injury		2023	9999	31/10/2023	PH		
1898	GB61Z		Chronic renal disease		2023	9999	13/10/2023	PH		
1899	GB61Z		Chronic renal failure		2023	9999	13/10/2023	PH		
1900	GB61Z		Chronic renal impairment		2023	9999	13/10/2023	PH		
1901	GB61Z		CKD		2023	9999	13/10/2023	PH		
1902	GB61Z		Diabetic kidney disease		2023	9999	13/10/2023	PH		
1903	GB61Z		Diabetic nephropathy		2023	9999	13/10/2023	PH		
1904	GB61Z&XS25		End stage chronic kidney disease		2023	9999	13/10/2023	PH		
1905	GB61Z&XS25		Severe chronic kidney disease		2023	9999	13/10/2023	PH		
1906	GB6Z		Kidney failure		2023	9999	13/10/2023	PH		
1907	GB6Z		Renal failure		2023	9999	13/10/2023	PH		
1908	GB6Z		Renal impairment		2023	9999	13/10/2023	PH		
1909	GB6Z		Uraemia		2023	9999	06/12/2023	MN		
1910	GB7000		Staghorn calculus		2023	9999	13/10/2023	PH		
1911	GB700Z		Kidney stones		2023	9999	13/10/2023	PH		
1912	GB700Z		Nephrolithiasis		2023	9999	13/10/2023	PH		
1913	GB700Z		Renal calculi		2023	9999	13/10/2023	PH		
1914	GB700Z		Renal calculus		2023	9999	15/10/2023	PH		
1915	GB700Z		Renal stones		2023	9999	13/10/2023	PH		
1916	GB701		Ureteric calculus		2023	9999	13/10/2023	PH		
1917	GB701		Ureteric stone		2023	9999	13/10/2023	PH		
1918	GB81		Adult polycystic kidney disease		2023	9999	13/10/2023	PH		
1919	GB81		Autosomal dominant polycystic kidney disease		2023	9999	13/10/2023	PH		
1920	GB8Y		Polycystic kidney		2023	9999	13/10/2023	PH		
1921	GB8Y		Polycystic kidney disease		2023	9999	13/10/2023	PH		
1922	GB8Y		Polycystic kidneys		2023	9999	13/10/2023	PH		
1923	GB903		Ischaemic nephropathy		2023	9999	13/10/2023	PH		
1924	GC001		Emphysematous cystitis		2023	9999	13/10/2023	PH		
1925	GC00Z		Cystitis		2023	9999	13/10/2023	PH		
1926	GC011		Colovesical fistula		2023	9999	13/10/2023	PH		
1927	GC013		Bladder rupture		2023	9999	17/10/2023	PH		
1928	GC03		Urethral stricture		2023	9999	13/10/2023	PH		
1929	GC080		E coli urinary tract infection		2023	9999	13/10/2023	PH		
1930	GC080		E coli urosepsis		2023	9999	13/10/2023	PH		
1931	GC080		Urosepsis due to escherichia coli		2023	9999	12/12/2023	PH		
1932	GC080		Urosepsis secondary to e coli		2023	9999	31/10/2023	PH		
1933	GC080		Urosepsis with e coli		2023	9999	31/10/2023	PH		
1934	GC081		Klebsiella urinary tract infection		2023	9999	13/10/2023	PH		
1935	GC08Z		Active urinary tract infection		2023	9999	13/10/2023	PH		
1936	GC08Z		Recurrent urinary tract infection		2023	9999	13/10/2023	MF		
1937	GC08Z		Recurrent Urinary Tract Infections		2023	9999	13/10/2023	MF		
1938	GC08Z		Urinary infection		2023	9999	13/10/2023	PH		
1939	GC08Z		Urinary sepsis		2023	9999	13/10/2023	PH		
1940	GC08Z		Urinary tract infection		2023	9999	13/10/2023	PH		
1941	GC08Z		Urine infection		2023	9999	13/10/2023	PH		
1942	GC08Z		Urosepsis		2023	9999	13/10/2023	PH		
1943	GC08Z		UTI		2023	9999	13/10/2023	PH		
1944	GC08Z&XA34X0		Lower urinary tract infection		2023	9999	13/10/2023	ET		
1945	GC08Z&XD1ZP3		Catheter associated urinary tract infection		2023	9999	13/10/2023	PH		
1946	GC2Z&XA6KU8		Kidney disease		2023	9999	29/11/2023	PH		
1947	GC2Z&XA6KU8		Nephropathy		2023	9999	13/10/2023	PH		
1948	GC2Z&XA6KU8		Renal disease		2023	9999	13/10/2023	PH		
1949	KA213Z		Extreme prematurity		2023	9999	13/10/2023	PH		
1950	KA214Z		Prematurity		2023	9999	13/10/2023	PH		
1951	KB88Z		Necrotising enterocolitis		2023	9999	13/10/2023	PH		
1952	LA02Z		Spina bifida		2023	9999	13/10/2023	PH		
1953	LA050		Microcephaly		2023	9999	13/10/2023	PH		
1954	LA8703		Ebstein anomaly		2023	9999	13/10/2023	PH		
1955	LA884Z		Ventricular septal defect		2023	9999	13/10/2023	PH		
1956	LA8A22		Bicuspid aortic valve		2023	9999	13/10/2023	PH		
1957	LA8E0		Patent foramen ovale		2023	9999	13/10/2023	PH		
1958	LA8EY		Atrial septal defect		2023	9999	13/10/2023	PH		
1959	LA8Z&XA6H07		Congenital heart disease		2023	9999	13/10/2023	PH		
1960	LA9000		Hereditary haemorrhagic telangiectasia		2023	9999	21/11/2023	PH		
1961	LB11		Pharyngeal pouch		2023	9999	13/10/2023	PH		
1962	LD2400		Achondroplasia		2023	9999	13/10/2023	PH		
1963	LD24K0		Osteogenesis imperfecta		2023	9999	13/10/2023	PH		
1964	LD270Y		ADULT syndrome		2023	9999	13/10/2023	PH		
1965	LD2801		Marfan syndrome		2023	9999	13/10/2023	PH		
1966	LD281		Ehlers-Danlos syndrome		2023	9999	13/10/2023	PH		
1967	LD2B		Cockayne syndrome		2023	9999	13/10/2023	PH		
1968	LD2D10		Neurofibromatosis type 1		2023	9999	13/10/2023	PH		
1969	LD2D1Z		Neurofibromatosis		2023	9999	13/10/2023	PH		
1970	LD2D2		Tuberous sclerosis		2023	9999	13/10/2023	PH		
1971	LD2F15		Noonan's syndrome		2023	9999	13/10/2023	PH		
1972	LD400		Down syndrome		2023	9999	13/10/2023	PH		
1973	LD400		Trisomy 21		2023	9999	13/10/2023	PH		
1974	LD402		Trisomy 18		2023	9999	13/10/2023	PH		
1975	LD55		Fragile X syndrome		2023	9999	13/10/2023	PH		
1976	LD903		Prader-Willi syndrome		2023	9999	21/11/2023	PH		
1977	LD904		Rett syndrome		2023	9999	13/10/2023	PH		
1978	MA150		Bacteraemia		2023	9999	13/10/2023	PH		
1979	MA150		Escherichia coli septicaemia		2023	9999	13/10/2023	PH		
1980	MA150		Gram negative septicaemia		2023	9999	13/10/2023	PH		
1981	MA150		Group A streptococcal septicaemia		2023	9999	13/10/2023	PH		
1982	MA150		Septicaemia		2023	9999	13/10/2023	PH		
1983	MA150		Septicaemia of unknown aetiology		2023	9999	13/10/2023	PH	14/12/2023	PH
1984	MA150		Septicaemia unknown aetiology		2023	9999	14/12/2023	PH		
1985	MA150		Staphylococcal aureus septicaemia		2023	9999	17/10/2023	PH		
1986	MA150		Staphylococcus aureus bacteraemia		2023	9999	13/10/2023	PH		
1987	MA150		Staphylococcus aureus septicaemia		2023	9999	13/10/2023	PH		
1988	MA150		Streptococcal septicaemia		2023	9999	13/10/2023	PH		
1989	MA150		Streptococcus pyogenes septicaemia		2023	9999	13/10/2023	PH		
1990	MA150&XN5PZ		Gram negative bacteraemia		2023	9999	13/10/2023	PH		
1991	MA150&XN620		Klebsiella bacteraemia		2023	9999	13/10/2023	PH		
1992	MA150&XN6LP		Group A streptococcal bacteraemia		2023	9999	13/10/2023	PH		
1993	MA150&XN6LP		Group A streptococcus bacteraemia		2023	9999	13/10/2023	PH		
1994	MA150&XN6P4		E coli bacteraemia		2023	9999	13/10/2023	PH		
1995	MA150&XN6P4		E coli septicaemia		2023	9999	13/10/2023	PH		
1996	MA150&XN741		Klebsiella pneumoniae bacteraemia		2023	9999	26/10/2023	PH		
1997	MA150&XN9ZG		Staphylococcal bacteraemia		2023	9999	30/10/2023	PH		
1998	MA150XN9ZG		Staphylococcal septicaemia		2023	9999	13/10/2023	PH		
1999	MA151		Candidaemia		2023	9999	13/10/2023	PH		
2000	MA180Z		Hyperglycaemia		2023	9999	13/10/2023	PH		
2001	MB210		Cognitive decline		2023	9999	13/10/2023	PH		
2002	MB21Z		Cognitive impairment		2023	9999	13/10/2023	PH		
2003	MB21Z		Impaired cognition		2023	9999	13/10/2023	PH		
2004	MB21Z&XS25		Severe cognitive impairment		2023	9999	13/10/2023	PH		
2005	MB23Z		Self neglect		2023	9999	13/10/2023	PH		
2006	MB23Z		Self-neglect		2023	9999	13/10/2023	PH		
2007	MB243		Anxiety		2023	9999	13/10/2023	PH		
2008	MB443		Bed bound		2023	9999	13/10/2023	PH		
2009	MB443		Bedbound		2023	9999	13/10/2023	PH		
2010	MB443		Immobility		2023	9999	13/10/2023	PH		
2011	MB443		Reduced mobility		2023	9999	13/10/2023	PH		
2012	MB44Z		Poor mobility		2023	9999	13/10/2023	PH		
2013	MB47C		Falls		2023	9999	13/10/2023	PH		
2014	MB47C		Recurrent falls		2023	9999	13/10/2023	PH		
2015	MB50Z		Quadriplegia		2023	9999	13/10/2023	PH		
2016	MB53Z		Hemiplegia		2023	9999	21/11/2023	PH		
2017	MB53Z&XK8G		Left hemiplegia		2023	9999	06/12/2023	MN		
2018	MB53Z&XK9K		Right hemiplegia		2023	9999	06/12/2023	MN		
2019	MB56		Paraplegia		2023	9999	13/10/2023	PH		
2020	MC810		Rapid ventricular response		2023	9999	17/10/2023	PH		
2021	MC811		Bradycardia		2023	9999	13/10/2023	PH		
2022	MC822		Asystolic cardiac arrest		2023	9999	21/11/2023	PH		
2023	MC824		Cardiopulmonary arrest		2023	9999	13/10/2023	PH		
2024	MC824		Cardiopulmonary failure		2023	9999	13/10/2023	PH		
2025	MC824		Cardiorespiratory arrest		2023	9999	13/10/2023	PH		
2026	MC824		Cardiorespiratory failure		2023	9999	13/10/2023	PH		
2027	MC824&XT5R		Acute cardiorespiratory failure		2023	9999	13/10/2023	PH		
2028	MC82Z		Cardiac arrest		2023	9999	13/10/2023	PH		
2029	MC82Z		Cardiovascular event		2023	9999	13/10/2023	PH		
2030	MC82Z		Sudden adult cardiac death		2023	9999	13/10/2023	PH		
2031	MC82Z		Sudden cardiac death		2023	9999	13/10/2023	PH		
2032	MC82Z		Sudden cardiac event		2023	9999	13/10/2023	PH		
2033	MC82Z&XE2BE		Out of hospital cardiac arrest		2023	9999	13/10/2023	PH		
2034	MC82Z&XE36S		In hospital cardiac arrest		2023	9999	13/10/2023	PH		
2035	MC85		Gangrene		2023	9999	13/10/2023	PH		
2036	MC85&XA45A6		Gangrene leg		2023	9999	13/10/2023	PH		
2037	MC85&XA45A6&XK8G		Gangrene left leg		2023	9999	14/12/2023	PH		
2038	MC85&XA45A6&XK8G		Gangrene of left leg		2023	9999	12/12/2023	PH	14/12/2023	PH
2039	MC85&XA47V8		Gangrene foot		2023	9999	13/10/2023	PH		
2040	MC85&XA47V8		Gangrene of foot		2023	9999	13/10/2023	PH	14/12/2023	PH
2041	MC85&XA47V8		Gangrenous foot		2023	9999	13/10/2023	PH		
2042	MC85&XA47V8&XK8G		Gangrene left foot		2023	9999	14/12/2023	PH		
2043	MC85&XA47V8&XK8G		Gangrene of left foot		2023	9999	13/10/2023	PH	14/12/2023	PH
2044	MC85&XA47V8&XK8G		Left foot gangrene		2023	9999	27/11/2023	PH		
2045	MC85&XA47V8&XK9K		Gangrene of right foot		2023	9999	13/10/2023	PH	14/12/2023	PH
2046	MC85&XA47V8&XK9K		Gangrene right foot		2023	9999	13/10/2023	PH		
2047	MC85&XA4LC9		Gangrene of toe		2023	9999	13/10/2023	PH	14/12/2023	PH
2048	MC85&XA4LC9		Gangrene toe		2023	9999	14/12/2023	PH		
2049	MC85&XA4LC9		Gangrenous toe		2023	9999	13/10/2023	PH		
2050	MC85&XA4LC9		Gangrenous toes		2023	9999	13/10/2023	PH		
2051	MD111		Hypoxia		2023	9999	13/10/2023	PH		
2052	MD11Y		Hypoventilation		2023	9999	13/10/2023	PH		
2053	MD11Y		Hypoventilation syndrome		2023	9999	13/10/2023	PH		
2054	MD20		Epistaxis		2023	9999	13/10/2023	PH		
2055	MD22		Haemoptysis		2023	9999	13/10/2023	PH		
2056	MD23		Intrathoracic haemorrhage		2023	9999	13/10/2023	PH		
2057	MD23		Pulmonary haemorrhage		2023	9999	13/10/2023	PH		
2058	MD33		Respiratory arrest		2023	9999	13/10/2023	PH		
2059	MD82		Abdominal mass		2023	9999	13/10/2023	PH		
2060	MD82		Pancreatic mass		2023	9999	13/10/2023	PH		
2061	MD901		Vomiting		2023	9999	13/10/2023	PH		
2062	MD93		Dysphagia		2023	9999	13/10/2023	PH		
2063	MD93		Impaired swallow		2023	9999	13/10/2023	PH		
2064	MD93		Neurogenic dysphagia		2023	9999	13/10/2023	PH		
2065	MD93		Oropharyngeal dysphagia		2023	9999	13/10/2023	PH		
2066	MD93		Pharyngeal dysphagia		2023	9999	13/10/2023	PH		
2067	MD93		Poor swallow		2023	9999	13/10/2023	PH		
2068	MD93		Poor swallowing		2023	9999	13/10/2023	PH		
2069	MD93		Severe dysphagia		2023	9999	27/11/2023	PH		
2070	MD93		Severe oropharyngeal dysphagia		2023	9999	13/10/2023	PH		
2071	MD93		Swallowing difficulty		2023	9999	13/10/2023	PH		
2072	MD93		Swallowing impairment		2023	9999	13/10/2023	PH		
2073	MD93&XT8W		Chronic dysphagia		2023	9999	13/10/2023	PH		
2074	ME04Z		Ascites		2023	9999	13/10/2023	PH		
2075	ME050		Constipation		2023	9999	13/10/2023	PH		
2076	ME050		Faecal impaction		2023	9999	13/10/2023	PH		
2077	ME050&XS25		Severe constipation		2023	9999	13/10/2023	PH		
2078	ME050&XT8W		Chronic constipation		2023	9999	13/10/2023	PH		
2079	ME051		Diarrhoea		2023	9999	14/12/2023	PH		
2080	ME0Y		Perforated viscus		2023	9999	13/10/2023	PH	14/12/2023	PH
2081	ME101		Jaundice		2023	9999	21/11/2023	PH		
2082	ME2430		Small bowel perforation		2023	9999	13/10/2023	MF		
2083	ME2431		Bowel perforated		2023	9999	13/10/2023	PH		
2084	ME2431		Bowel perforation		2023	9999	13/10/2023	PH		
2085	ME2431		Caecal perforation		2023	9999	13/10/2023	PH		
2086	ME2431		Colonic perforation		2023	9999	18/10/2023	ET		
2087	ME2431		Intestinal perforation		2023	9999	13/10/2023	ET		
2088	ME2431		Large bowel perforation		2023	9999	13/10/2023	PH		
2089	ME2431		Perforated bowel		2023	9999	13/10/2023	PH		
2090	ME2431		Perforation bowel		2023	9999	14/12/2023	PH		
2091	ME2431		Perforation colon		2023	9999	14/12/2023	PH		
2092	ME2431		Perforation large bowel		2023	9999	14/12/2023	PH		
2093	ME2431		Perforation of bowel		2023	9999	13/10/2023	PH	14/12/2023	PH
2094	ME2431		Perforation of large bowel		2023	9999	13/10/2023	PH	14/12/2023	PH
2095	ME2431		Perforation of small bowel		2023	9999	15/10/2023	PH	14/12/2023	PH
2096	ME2431		Perforation of the bowel		2023	9999	13/10/2023	ET	14/12/2023	PH
2097	ME2431		Perforation of the colon		2023	9999	09/11/2023	PH	14/12/2023	PH
2098	ME2431		Perforation of the large bowel		2023	9999	09/11/2023	PH	14/12/2023	PH
2099	ME2431		Perforation small bowel		2023	9999	14/12/2023	PH		
2100	ME2431		Sigmoid perforated		2023	9999	13/10/2023	PH		
2101	ME2431		Sigmoid perforation		2023	9999	13/10/2023	MF		
2102	ME2431&XA8YJ9		Perforation of sigmoid colon		2023	9999	13/10/2023	ET	14/12/2023	PH
2103	ME2431&XA8YJ9		Perforation sigmoid colon		2023	9999	14/12/2023	PH		
2104	ME2435&XA8KL9		Gallbladder perforation		2023	9999	13/10/2023	PH		
2105	ME2435&XA8KL9		Perforated gallbladder		2023	9999	13/10/2023	PH		
2106	ME2435&XA8KL9		Perforation gallbladder		2023	9999	19/12/2023	PH		
2107	ME243Y		Gastric perforation		2023	9999	13/10/2023	PH		
2108	ME243Z		Gastrointestinal perforation		2023	9999	13/10/2023	PH		
2109	ME243Z		Perforated intestine		2023	9999	13/10/2023	PH		
2110	ME243Z		Perforated intra-abdominal viscus		2023	9999	13/10/2023	PH		
2111	ME243Z		Perforation abdominal viscus		2023	9999	14/12/2023	PH		
2112	ME243Z		Perforation of abdominal viscus		2023	9999	13/10/2023	PH	14/12/2023	PH
2113	ME2490		Acute gastrointestinal haemorrhage		2023	9999	13/10/2023	PH		
2114	ME2490		Acute upper gastrointestinal bleed		2023	9999	01/12/2023	PH		
2115	ME249Z		Gastrointestinal bleed		2023	9999	13/10/2023	PH		
2116	ME249Z		Gastrointestinal bleeding		2023	9999	13/10/2023	PH		
2117	ME249Z		Gastrointestinal haemorrhage		2023	9999	13/10/2023	PH		
2118	ME249Z		Lower gastrointestinal bleed		2023	9999	13/10/2023	PH		
2119	ME249Z		Lower gastrointestinal haemorrhage		2023	9999	13/10/2023	PH		
2120	ME249Z		Upper gastrointestinal bleed		2023	9999	13/10/2023	PH		
2121	ME249Z		Upper gastrointestinal bleeding		2023	9999	13/10/2023	PH		
2122	ME249Z		Upper gastrointestinal haemorrhage		2023	9999	13/10/2023	PH		
2123	ME249Z		Upper gastrointestinal tract haemorrhage		2023	9999	13/10/2023	PH		
2124	ME249Z		Upper GI bleed		2023	9999	13/10/2023	PH		
2125	ME249Z&XT5R		Acute upper gastrointestinal haemorrhage		2023	9999	05/12/2023	PH		
2126	ME24A1		Rectal haemorrhage		2023	9999	13/10/2023	PH		
2127	ME24A4		Melaena		2023	9999	06/12/2023	MN		
2128	ME24A5		Haematemesis		2023	9999	13/10/2023	PH		
2129	ME24Y		Gastric haemorrhage		2023	9999	13/10/2023	PH		
2130	MF503		Urinary retention		2023	9999	13/10/2023	PH		
2131	MF504Z		Haematuria		2023	9999	13/10/2023	PH		
2132	MF540		Glomerulosclerosis		2023	9999	13/10/2023	PH		
2133	MF540&XT8W		Chronic renal atrophy		2023	9999	13/10/2023	PH		
2134	MF85		Goodpasture syndrome		2023	9999	13/10/2023	PH		
2135	MF8Y		Focal segmental glomerulosclerosis		2023	9999	13/10/2023	PH		
2136	MF8Y		IgA nephropathy		2023	9999	13/10/2023	PH		
2137	MF8Y		Immunoglobulin A nephropathy		2023	9999	13/10/2023	PH		
2138	MG20Z		Cachexia		2023	9999	13/10/2023	PH		
2139	MG20Z		Deterioration		2023	9999	13/10/2023	PH		
2140	MG20Z		Inanition		2023	9999	13/10/2023	PH		
2141	MG22		Asthenia		2023	9999	13/10/2023	PH		
2142	MG22		Debility		2023	9999	13/10/2023	PH		
2143	MG22		Exhaustion		2023	9999	13/10/2023	PH		
2144	MG22		Functional decline		2023	9999	13/10/2023	PH		
2145	MG22		General debility		2023	9999	13/10/2023	PH		
2146	MG27		Abdominal haemorrhage		2023	9999	13/10/2023	PH		
2147	MG27		Exsanguination		2023	9999	13/10/2023	PH		
2148	MG27		Haemorrhage		2023	9999	13/10/2023	PH		
2149	MG27		Intra-abdominal haemorrhage		2023	9999	13/10/2023	PH		
2150	MG27		Retroperitoneal haemorrhage		2023	9999	13/10/2023	PH		
2151	MG2A		Advanced age		2023	9999	13/10/2023	PH		
2152	MG2A		Age		2023	9999	13/10/2023	PH		
2153	MG2A		Age Related Frailty		2023	9999	13/10/2023	PH		
2154	MG2A		Biological frailty		2023	9999	13/10/2023	PH		
2155	MG2A		Biological frailty of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2156	MG2A		Biological frailty old age		2023	9999	14/12/2023	PH		
2157	MG2A		Clinical frailty		2023	9999	13/10/2023	MF		
2158	MG2A		Clinical frailty of old age		2023	9999	29/11/2023	ET	14/12/2023	PH
2159	MG2A		Clinical frailty old age		2023	9999	14/12/2023	PH		
2160	MG2A		Debility of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2161	MG2A		Debility old age		2023	9999	14/12/2023	PH		
2162	MG2A		Elderly		2023	9999	13/10/2023	PH		
2163	MG2A		Extreme old age		2023	9999	13/10/2023	PH		
2164	MG2A		Fragility grand old age		2023	9999	14/12/2023	PH		
2165	MG2A		Fragility of grand old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2166	MG2A		Fragility of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2167	MG2A		Fragility old age		2023	9999	14/12/2023	PH		
2168	MG2A		Frail		2023	9999	13/10/2023	PH		
2169	MG2A		Frail old age		2023	9999	18/12/2023	PH		
2170	MG2A		Frailty		2023	9999	13/10/2023	PH		
2171	MG2A		Frailty advanced age		2023	9999	14/12/2023	PH		
2172	MG2A		Frailty age		2023	9999	13/10/2023	PH		
2173	MG2A		Frailty elderly		2023	9999	14/12/2023	PH		
2174	MG2A		Frailty grand old age		2023	9999	14/12/2023	PH		
2175	MG2A		Frailty great age		2023	9999	14/12/2023	PH		
2176	MG2A		Frailty great old age		2023	9999	14/12/2023	PH		
2177	MG2A		Frailty in old age		2023	9999	13/10/2023	PH		
2178	MG2A		Frailty of advanced age		2023	9999	13/10/2023	PH	14/12/2023	PH
2179	MG2A		Frailty of age		2023	9999	13/10/2023	PH	14/12/2023	PH
2180	MG2A		Frailty of grand old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2181	MG2A		Frailty of great age		2023	9999	30/11/2023	PH	14/12/2023	PH
2182	MG2A		Frailty of great old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2183	MG2A		Frailty of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2184	MG2A		Frailty of older age		2023	9999	13/10/2023	PH	14/12/2023	PH
2185	MG2A		Frailty of the elderly		2023	9999	15/10/2023	PH	14/12/2023	PH
2186	MG2A		Frailty old age		2023	9999	13/10/2023	PH		
2187	MG2A		Frailty older age		2023	9999	14/12/2023	PH		
2188	MG2A		Frailty syndrome		2023	9999	13/10/2023	PH		
2189	MG2A		General frailty		2023	9999	13/10/2023	PH		
2190	MG2A		General frailty of old age		2023	9999	30/11/2023	PH	14/12/2023	PH
2191	MG2A		General frailty old age		2023	9999	14/12/2023	PH		
2192	MG2A		Grand old age		2023	9999	13/10/2023	PH		
2193	MG2A		Great age		2023	9999	13/10/2023	PH		
2194	MG2A		Great old age		2023	9999	13/10/2023	PH		
2195	MG2A		Old age		2023	9999	13/10/2023	PH		
2196	MG2A		Old age - frailty		2023	9999	29/11/2023	ET		
2197	MG2A		Old age frailty		2023	9999	13/10/2023	PH		
2198	MG2A		Physiological frailty		2023	9999	13/10/2023	ET		
2199	MG2A		Senescence		2023	9999	13/10/2023	PH		
2200	MG2A		Senile corporal degenerative disease		2023	9999	13/10/2023	PH		
2201	MG2A		Senile corporeal degeneration		2023	9999	13/10/2023	PH		
2202	MG2A		Senility		2023	9999	13/10/2023	PH		
2203	MG2A		Severely frail		2023	9999	30/11/2023	PH		
2204	MG2A		The frailty of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2205	MG2A		The frailty old age		2023	9999	14/12/2023	PH		
2206	MG2A&XS0T		Moderate frailty		2023	9999	13/10/2023	ET		
2207	MG2A&XS25		Advanced frailty		2023	9999	13/10/2023	PH		
2208	MG2A&XS25		Advanced frailty of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2209	MG2A&XS25		Advanced frailty old age		2023	9999	14/12/2023	PH		
2210	MG2A&XS25		Extreme frailty		2023	9999	13/10/2023	PH		
2211	MG2A&XS25		Extreme frailty of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2212	MG2A&XS25		Extreme frailty old age		2023	9999	14/12/2023	PH		
2213	MG2A&XS25		Severe biological frailty		2023	9999	29/11/2023	PH		
2214	MG2A&XS25		Severe biological frailty of old age		2023	9999	29/11/2023	PH	14/12/2023	PH
2215	MG2A&XS25		Severe biological frailty old age		2023	9999	14/12/2023	PH		
2216	MG2A&XS25		Severe frailty		2023	9999	13/10/2023	PH		
2217	MG2A&XS25		Severe frailty advanced age		2023	9999	14/12/2023	PH		
2218	MG2A&XS25		Severe frailty in old age		2023	9999	13/10/2023	ET		
2219	MG2A&XS25		Severe frailty of advanced age		2023	9999	13/10/2023	ET	14/12/2023	PH
2220	MG2A&XS25		Severe frailty of old age		2023	9999	13/10/2023	PH	14/12/2023	PH
2221	MG2A&XS25		Severe frailty old age		2023	9999	14/12/2023	PH		
